id,apac_card_number,vertical,loan_end_date,bucket,int_dmd_os,case_id,dis_amt,emi_amt,emi_date,last_payment_date,int_rate,agency_code,principle_os,branch_name,party_id,outstanding_balance,comm_status,communication_type,iteration,verbiage,amount
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,,EMAIL,Iteration-EMAIL-PV,"Dear [partyName], 

Your EMI of amount [emiAmount] INR is due on [emiDate]. Please pay at least before 2 days. 
Link to pay: [payment_link]

Regards, 
XYZ Bank",41624.0
24,87123456724,MSME,03/30/2025,30,12112.0,24.0,1500000.0,27816.0,05/02/2023,16/10/2022,10.0,MDG,169170.0,West End,605-61-1933,617760,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
23,87123456723,MSME,03/30/2025,30,47278.0,23.0,1500000.0,12349.0,05/02/2023,16/06/2022,7.0,YJT,975544.0,Izra,664-20-0773,634733,FAILED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",41624.0
25,87123456725,MSME,03/30/2025,30,38997.0,25.0,1500000.0,6978.0,05/02/2023,02/02/2022,3.0,NCL,130269.0,Laventure,589-46-2991,312087,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
22,87123456722,MSME,03/30/2025,30,18091.0,22.0,1500000.0,43105.0,05/02/2023,10/02/2022,6.0,YYB,865163.0,Alegrete,270-20-6254,932741,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
25,87123456725,MSME,03/30/2025,30,38997.0,25.0,1500000.0,6978.0,05/02/2023,02/02/2022,3.0,NCL,130269.0,Laventure,589-46-2991,312087,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
50,98123456750,MSME,03/30/2025,30,37823.0,50.0,1500000.0,15508.0,20/02/2022,16/03/2022,6.0,PQI,266789.0,Rio Pardo,740-86-1065,600772,DELIVERED,SMS,Demo-Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",15508.0
24,87123456724,MSME,03/30/2025,30,12112.0,24.0,1500000.0,27816.0,05/02/2023,16/10/2022,10.0,MDG,169170.0,West End,605-61-1933,617760,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
23,87123456723,MSME,03/30/2025,30,47278.0,23.0,1500000.0,12349.0,05/02/2023,16/06/2022,7.0,YJT,975544.0,Izra,664-20-0773,634733,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",12349.0
21,87123456721,MSME,03/30/2025,30,18484.0,21.0,1500000.0,34397.0,05/02/2023,19/02/2022,1.0,CKX,218077.0,Bongor,787-71-1614,427872,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
22,87123456722,MSME,03/30/2025,30,18091.0,22.0,1500000.0,43105.0,05/02/2023,10/02/2022,6.0,YYB,865163.0,Alegrete,270-20-6254,932741,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
22,87123456722,MSME,03/30/2025,30,18091.0,22.0,1500000.0,43105.0,05/02/2023,10/02/2022,6.0,YYB,865163.0,Alegrete,270-20-6254,932741,,EMAIL,Iteration-EMAIL-PV,"Dear [partyName], 

Your EMI of amount [emiAmount] INR is due on [emiDate]. Please pay at least before 2 days. 
Link to pay: [payment_link]

Regards, 
XYZ Bank",
23,87123456723,MSME,03/30/2025,30,47278.0,23.0,1500000.0,12349.0,05/02/2023,16/06/2022,7.0,YJT,975544.0,Izra,664-20-0773,634733,,EMAIL,Iteration-EMAIL-PV,"Dear [partyName], 

Your EMI of amount [emiAmount] INR is due on [emiDate]. Please pay at least before 2 days. 
Link to pay: [payment_link]

Regards, 
XYZ Bank",
24,87123456724,MSME,03/30/2025,30,12112.0,24.0,1500000.0,27816.0,05/02/2023,16/10/2022,10.0,MDG,169170.0,West End,605-61-1933,617760,,EMAIL,Iteration-EMAIL-PV,"Dear [partyName], 

Your EMI of amount [emiAmount] INR is due on [emiDate]. Please pay at least before 2 days. 
Link to pay: [payment_link]

Regards, 
XYZ Bank",
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,,EMAIL,Iteration-EMAIL-PV,"Dear [partyName], 

Your EMI of amount [emiAmount] INR is due on [emiDate]. Please pay at least before 2 days. 
Link to pay: [payment_link]

Regards, 
XYZ Bank",41624.0
21,87123456721,MSME,03/30/2025,30,18484.0,21.0,1500000.0,34397.0,05/02/2023,19/02/2022,1.0,CKX,218077.0,Bongor,787-71-1614,427872,,EMAIL,Iteration-EMAIL-PV,"Dear [partyName], 

Your EMI of amount [emiAmount] INR is due on [emiDate]. Please pay at least before 2 days. 
Link to pay: [payment_link]

Regards, 
XYZ Bank",
21,87123456721,MSME,03/30/2025,30,18484.0,21.0,1500000.0,34397.0,05/02/2023,19/02/2022,1.0,CKX,218077.0,Bongor,787-71-1614,427872,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
24,87123456724,MSME,03/30/2025,30,12112.0,24.0,1500000.0,27816.0,05/02/2023,16/10/2022,10.0,MDG,169170.0,West End,605-61-1933,617760,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
22,87123456722,MSME,03/30/2025,30,18091.0,22.0,1500000.0,43105.0,05/02/2023,10/02/2022,6.0,YYB,865163.0,Alegrete,270-20-6254,932741,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
25,87123456725,MSME,03/30/2025,30,38997.0,25.0,1500000.0,6978.0,05/02/2023,02/02/2022,3.0,NCL,130269.0,Laventure,589-46-2991,312087,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
23,87123456723,MSME,03/30/2025,30,47278.0,23.0,1500000.0,12349.0,05/02/2023,16/06/2022,7.0,YJT,975544.0,Izra,664-20-0773,634733,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
21,87123456721,MSME,03/30/2025,30,18484.0,21.0,1500000.0,34397.0,05/02/2023,19/02/2022,1.0,CKX,218077.0,Bongor,787-71-1614,427872,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
22,87123456722,MSME,03/30/2025,30,18091.0,22.0,1500000.0,43105.0,05/02/2023,10/02/2022,6.0,YYB,865163.0,Alegrete,270-20-6254,932741,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
23,87123456723,MSME,03/30/2025,30,47278.0,23.0,1500000.0,12349.0,05/02/2023,16/06/2022,7.0,YJT,975544.0,Izra,664-20-0773,634733,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",41624.0
25,87123456725,MSME,03/30/2025,30,38997.0,25.0,1500000.0,6978.0,05/02/2023,02/02/2022,3.0,NCL,130269.0,Laventure,589-46-2991,312087,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
24,87123456724,MSME,03/30/2025,30,12112.0,24.0,1500000.0,27816.0,05/02/2023,16/10/2022,10.0,MDG,169170.0,West End,605-61-1933,617760,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",41624.0
13,123456778,MSME,29/07/2022,109,19146.0,10.0,687378.5,19552.0,25/03/2022,15/02/2022,4.0,0,357589.0,Wanrongjiang,844-09-7869,762340,DELIVERED,SMS,Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
53,98123456753,MSME,03/30/2025,30,11275.0,53.0,1500000.0,6558.0,05/02/2023,18/12/2021,2.0,ODJ,538220.0,Shuanggang,253-33-2340,479650,read,WhatsApp,Demo-Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
462,123456777,MSME,30/09/2022,100,31937.0,,552708.79,49297.0,22/01/2022,29/06/2022,9.0,YWJ,459790.0,Mahe,828-40-4185,104244,DELIVERED,SMS,Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
13,123456778,MSME,29/07/2022,109,19146.0,10.0,687378.5,19552.0,25/03/2022,15/02/2022,4.0,0,357589.0,Wanrongjiang,844-09-7869,762340,CLICKED,WhatsApp,Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
13,123456778,MSME,29/07/2022,109,19146.0,10.0,687378.5,19552.0,25/03/2022,15/02/2022,4.0,0,357589.0,Wanrongjiang,844-09-7869,762340,CLICKED,WhatsApp,Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
12,123456779,MSME,13/06/2022,145,35705.0,11.0,173644.35,25434.0,10/08/2022,13/12/2021,4.0,PKT,361979.0,Nikêh,599-90-6040,338189,read,WhatsApp,Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
13,123456778,MSME,29/07/2022,109,19146.0,10.0,687378.5,19552.0,25/03/2022,15/02/2022,4.0,0,357589.0,Wanrongjiang,844-09-7869,762340,read,WhatsApp,Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
12,123456779,MSME,13/06/2022,145,35705.0,11.0,173644.35,25434.0,10/08/2022,13/12/2021,4.0,PKT,361979.0,Nikêh,599-90-6040,338189,DELIVERED,SMS,Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",25434.0
12,123456779,MSME,13/06/2022,145,35705.0,11.0,173644.35,25434.0,10/08/2022,13/12/2021,4.0,PKT,361979.0,Nikêh,599-90-6040,338189,read,WhatsApp,Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,UNDELIV,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
12,123456779,MSME,13/06/2022,145,35705.0,11.0,173644.35,25434.0,10/08/2022,13/12/2021,4.0,PKT,361979.0,Nikêh,599-90-6040,338189,DELIVERED,SMS,Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
12,123456779,MSME,13/06/2022,145,35705.0,11.0,173644.35,25434.0,10/08/2022,13/12/2021,4.0,PKT,361979.0,Nikêh,599-90-6040,338189,read,WhatsApp,Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
462,123456777,MSME,30/09/2022,100,31937.0,,552708.79,49297.0,22/01/2022,29/06/2022,9.0,YWJ,459790.0,Mahe,828-40-4185,104244,,EMAIL,Iteration0-Email,"Dear [partyName], 

Your EMI of amount [emiAmount] INR is due on [emiDate]. Please pay at least before 2 days. 
Link to pay: [payment_link]

Regards, 
XYZ Bank",
13,123456778,MSME,29/07/2022,109,19146.0,10.0,687378.5,19552.0,25/03/2022,15/02/2022,4.0,0,357589.0,Wanrongjiang,844-09-7869,762340,CLICKED,EMAIL,Iteration0-Email,"Dear [partyName], 

Your EMI of amount [emiAmount] INR is due on [emiDate]. Please pay at least before 2 days. 
Link to pay: [payment_link]

Regards, 
XYZ Bank",
50,98123456750,MSME,03/30/2025,30,37823.0,50.0,1500000.0,15508.0,20/02/2022,16/03/2022,6.0,PQI,266789.0,Rio Pardo,740-86-1065,600772,DELIVERED,SMS,Demo-Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
23,87123456723,MSME,03/30/2025,30,47278.0,23.0,1500000.0,12349.0,05/02/2023,16/06/2022,7.0,YJT,975544.0,Izra,664-20-0773,634733,UNDELIV,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
462,123456777,MSME,30/09/2022,100,31937.0,,552708.79,49297.0,22/01/2022,29/06/2022,9.0,YWJ,459790.0,Mahe,828-40-4185,104244,DELIVERED,SMS,Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
60,98123456760,MSME,03/30/2025,30,36020.0,60.0,1500000.0,42807.0,15/02/2023,25/05/2022,8.0,DNP,129657.0,Ibiúna,421-61-4347,137944,UNDELIV,SMS,Demo-Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
50,98123456750,MSME,03/30/2025,30,37823.0,50.0,1500000.0,15508.0,20/02/2022,16/03/2022,6.0,PQI,266789.0,Rio Pardo,740-86-1065,600772,CLICKED,SMS,Demo-Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",15508.0
13,123456778,MSME,29/07/2022,109,19146.0,10.0,687378.5,19552.0,25/03/2022,15/02/2022,4.0,0,357589.0,Wanrongjiang,844-09-7869,762340,DELIVERED,SMS,Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
70,98123456770,MSME,03/30/2025,30,41446.0,70.0,1500000.0,27614.0,20/02/2023,07/02/2022,1.0,KKD,524039.0,Tawangrejo,760-97-8481,742532,CLICKED,SMS,Demo-Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
13,123456778,MSME,29/07/2022,109,19146.0,10.0,687378.5,19552.0,25/03/2022,15/02/2022,4.0,0,357589.0,Wanrongjiang,844-09-7869,762340,DELIVRD,SMS,Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
1022,98123456787,MSME,20/09/2022,104,0.0,87.0,153533.0,46709.0,45035,44976,8.0,KAS,207981.0,Vicente Guerrero,859-73-9667,698528,read,WhatsApp,Demo-Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
87,98123456787,MSME,03/30/2025,30,48370.0,87.0,15000.0,15009.0,28/03/2023,04/02/2022,7.0,EPT,317763.0,Changliang,377-28-2688,593073,read,WhatsApp,Demo-Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
12,123456779,MSME,13/06/2022,145,35705.0,11.0,173644.35,25434.0,10/08/2022,13/12/2021,4.0,PKT,361979.0,Nikêh,599-90-6040,338189,read,WhatsApp,Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
13,123456778,MSME,29/07/2022,109,19146.0,10.0,687378.5,19552.0,25/03/2022,15/02/2022,4.0,0,357589.0,Wanrongjiang,844-09-7869,762340,read,WhatsApp,Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,DELIVRD,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
13,123456778,MSME,29/07/2022,109,19146.0,10.0,687378.5,19552.0,25/03/2022,15/02/2022,4.0,0,357589.0,Wanrongjiang,844-09-7869,762340,read,WhatsApp,Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
50,98123456750,MSME,03/30/2025,30,37823.0,50.0,1500000.0,15508.0,20/02/2022,16/03/2022,6.0,PQI,266789.0,Rio Pardo,740-86-1065,600772,DELIVERED,SMS,Demo-Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
54,98123456754,MSME,03/30/2025,30,15940.0,54.0,1500000.0,9760.0,10/02/2023,28/09/2022,8.0,NAF,638741.0,Ust’-Labinsk,484-53-0437,472876,DELIVERED,SMS,Demo-Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
55,98123456755,MSME,03/30/2025,30,43941.0,55.0,1500000.0,21228.0,10/02/2023,13/10/2022,10.0,YCU,648490.0,Valinhos,166-12-1684,263534,DELIVERED,SMS,Demo-Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",21228.0
64,98123456764,MSME,03/30/2025,30,11011.0,64.0,1500000.0,48977.0,20/02/2023,12/05/2022,5.0,CAB,541789.0,Huangcun,723-86-2546,778615,DELIVERED,SMS,Demo-Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",48977.0
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",41624.0
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",41624.0
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",41624.0
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",41624.0
12,123456779,MSME,13/06/2022,145,35705.0,11.0,173644.35,25434.0,10/08/2022,13/12/2021,4.0,PKT,361979.0,Nikêh,599-90-6040,338189,,EMAIL,Iteration0-Email,"Dear [partyName], 

Your EMI of amount [emiAmount] INR is due on [emiDate]. Please pay at least before 2 days. 
Link to pay: [payment_link]

Regards, 
XYZ Bank",
50,98123456750,MSME,03/30/2025,30,37823.0,50.0,1500000.0,15508.0,20/02/2022,16/03/2022,6.0,PQI,266789.0,Rio Pardo,740-86-1065,600772,DELIVERED,SMS,Demo-Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",15508.0
12,123456779,MSME,13/06/2022,145,35705.0,11.0,173644.35,25434.0,10/08/2022,13/12/2021,4.0,PKT,361979.0,Nikêh,599-90-6040,338189,,EMAIL,Iteration0-Email,"Dear [partyName], 

Your EMI of amount [emiAmount] INR is due on [emiDate]. Please pay at least before 2 days. 
Link to pay: [payment_link]

Regards, 
XYZ Bank",
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,DELIVRD,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
20,87123456720,MSME,03/30/2025,30,40244.0,20.0,1500000.0,41624.0,05/02/2023,08/02/2022,3.0,OKJ,413870.0,Zaragoza,184-78-5449,363864,DELIVERED,SMS,Iteration-SMS-PV,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
12,123456779,MSME,13/06/2022,145,35705.0,11.0,173644.35,25434.0,10/08/2022,13/12/2021,4.0,PKT,361979.0,Nikêh,599-90-6040,338189,CLICKED,WhatsApp,Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",25434.0
12,123456779,MSME,13/06/2022,145,35705.0,11.0,173644.35,25434.0,10/08/2022,13/12/2021,4.0,PKT,361979.0,Nikêh,599-90-6040,338189,CLICKED,WhatsApp,Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",25434.0
50,98123456750,MSME,03/30/2025,30,37823.0,50.0,1500000.0,15508.0,20/02/2022,16/03/2022,6.0,PQI,266789.0,Rio Pardo,740-86-1065,600772,FAILED,SMS,Demo-Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",15508.0
67,98123456767,MSME,03/30/2025,30,17797.0,67.0,1500000.0,43937.0,20/02/2023,15/05/2022,7.0,VMU,472726.0,Guay,633-97-1974,307872,DELIVERED,SMS,Demo-Iteration0-SMS,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",43937.0
13,123456778,MSME,29/07/2022,109,19146.0,10.0,687378.5,19552.0,25/03/2022,15/02/2022,4.0,0,357589.0,Wanrongjiang,844-09-7869,762340,CLICKED,WhatsApp,Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
12,123456779,MSME,13/06/2022,145,35705.0,11.0,173644.35,25434.0,10/08/2022,13/12/2021,4.0,PKT,361979.0,Nikêh,599-90-6040,338189,read,WhatsApp,Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
13,123456778,MSME,29/07/2022,109,19146.0,10.0,687378.5,19552.0,25/03/2022,15/02/2022,4.0,0,357589.0,Wanrongjiang,844-09-7869,762340,read,WhatsApp,Iteration0-whatsApp,"Hi [partyName], you have an outstanding payment of Rs. [emiAmount] since [emiDate] to Mobicule. Click [payment_link] to pay now and avoid additional charges",
